character_id,name_kr,character_name,normalized_key,scenarios,search_google,search_ko_wiki,search_namu,status,decision,reason,source1,source2,verified_at,precheck_status,precheck_reason,precheck_source,precheck_query
175,포신,po_sin_175,po_sin_175,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%8F%AC%EC%8B%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20po_sin_175,https://ko.wikipedia.org/wiki/%ED%8F%AC%EC%8B%A0,https://namu.wiki/w/%ED%8F%AC%EC%8B%A0,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,포신 삼국지
176,공융,kong_rong_176,kong_rong_176,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%B5%EC%9C%B5%20%EC%82%BC%EA%B5%AD%EC%A7%80%20kong_rong_176,https://ko.wikipedia.org/wiki/%EA%B3%B5%EC%9C%B5,https://namu.wiki/w/%EA%B3%B5%EC%9C%B5,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 후한,https://ko.wikipedia.org/wiki/%EA%B3%B5%EC%9C%B5,공융 삼국지
178,왕광,wang_gwang_178,wang_gwang_178,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EA%B4%91%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_gwang_178,https://ko.wikipedia.org/wiki/%EC%99%95%EA%B4%91,https://namu.wiki/w/%EC%99%95%EA%B4%91,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,왕광 삼국지
181,유우,yu_u_181,yu_u_181,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EC%9A%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_u_181,https://ko.wikipedia.org/wiki/%EC%9C%A0%EC%9A%B0,https://namu.wiki/w/%EC%9C%A0%EC%9A%B0,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%28%EB%B9%84%EB%94%94%EC%98%A4%20%EA%B2%8C%EC%9E%84%20%EC%8B%9C%EB%A6%AC%EC%A6%88%29,유우 삼국지
190,양봉,yang_bong_190,yang_bong_190,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%96%91%EB%B4%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yang_bong_190,https://ko.wikipedia.org/wiki/%EC%96%91%EB%B4%89,https://namu.wiki/w/%EC%96%91%EB%B4%89,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 후한, 조조",https://ko.wikipedia.org/wiki/%EC%96%91%EB%B4%89%20%28%EC%82%BC%EA%B5%AD%EC%A7%80%29,양봉 삼국지
192,이각,i_gak_192,i_gak_192,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EA%B0%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_gak_192,https://ko.wikipedia.org/wiki/%EC%9D%B4%EA%B0%81,https://namu.wiki/w/%EC%9D%B4%EA%B0%81,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,이각 삼국지
195,화웅,hwa_ung_195,hwa_ung_195,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%99%94%EC%9B%85%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hwa_ung_195,https://ko.wikipedia.org/wiki/%ED%99%94%EC%9B%85,https://namu.wiki/w/%ED%99%94%EC%9B%85,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,화웅 삼국지
198,이숙,i_suk_198,i_suk_198,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EC%88%99%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_suk_198,https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%88%99,https://namu.wiki/w/%EC%9D%B4%EC%88%99,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한",https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%88%99%20%28%EC%82%BC%EA%B5%AD%EC%A7%80%29,이숙 삼국지
239,장량,zhang_liang_239,zhang_liang_239,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EB%9F%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20zhang_liang_239,https://ko.wikipedia.org/wiki/%EC%9E%A5%EB%9F%89,https://namu.wiki/w/%EC%9E%A5%EB%9F%89,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%9E%A5%EB%9F%89,장량 삼국지
241,파재,pa_jae_241,pa_jae_241,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%8C%8C%EC%9E%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20pa_jae_241,https://ko.wikipedia.org/wiki/%ED%8C%8C%EC%9E%AC,https://namu.wiki/w/%ED%8C%8C%EC%9E%AC,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,파재 삼국지
242,팽탈,paeng_tal_242,paeng_tal_242,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%8C%BD%ED%83%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20paeng_tal_242,https://ko.wikipedia.org/wiki/%ED%8C%BD%ED%83%88,https://namu.wiki/w/%ED%8C%BD%ED%83%88,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,팽탈 삼국지
243,마원의,ma_wonui_243,ma_wonui_243,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%A7%88%EC%9B%90%EC%9D%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ma_wonui_243,https://ko.wikipedia.org/wiki/%EB%A7%88%EC%9B%90%EC%9D%98,https://namu.wiki/w/%EB%A7%88%EC%9B%90%EC%9D%98,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,마원의 삼국지
247,하의,ha_ui_247,ha_ui_247,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%EC%9D%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ha_ui_247,https://ko.wikipedia.org/wiki/%ED%95%98%EC%9D%98,https://namu.wiki/w/%ED%95%98%EC%9D%98,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,하의 삼국지
248,한충,han_chung_248,han_chung_248,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%9C%EC%B6%A9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20han_chung_248,https://ko.wikipedia.org/wiki/%ED%95%9C%EC%B6%A9,https://namu.wiki/w/%ED%95%9C%EC%B6%A9,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,한충 삼국지
249,손하,son_ha_249,son_ha_249,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%86%90%ED%95%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20son_ha_249,https://ko.wikipedia.org/wiki/%EC%86%90%ED%95%98,https://namu.wiki/w/%EC%86%90%ED%95%98,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,손하 삼국지
253,유피,yu_pi_253,yu_pi_253,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%ED%94%BC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_pi_253,https://ko.wikipedia.org/wiki/%EC%9C%A0%ED%94%BC,https://namu.wiki/w/%EC%9C%A0%ED%94%BC,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%82%B0%EC%96%91%EA%B5%B0,유피 삼국지
257,주준,zhu_jun_257,zhu_jun_257,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A3%BC%EC%A4%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20zhu_jun_257,https://ko.wikipedia.org/wiki/%EC%A3%BC%EC%A4%80,https://namu.wiki/w/%EC%A3%BC%EC%A4%80,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 후한,https://ko.wikipedia.org/wiki/%EC%A3%BC%EC%A4%80,주준 삼국지
264,육진,yuk_jin_264,yuk_jin_264,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A1%EC%A7%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yuk_jin_264,https://ko.wikipedia.org/wiki/%EC%9C%A1%EC%A7%84,https://namu.wiki/w/%EC%9C%A1%EC%A7%84,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%9C%A1%EC%A7%84%EC%9D%98%20%EB%82%9C,육진 삼국지
266,원진,won_jin_266,won_jin_266,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%EC%A7%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_jin_266,https://ko.wikipedia.org/wiki/%EC%9B%90%EC%A7%84,https://namu.wiki/w/%EC%9B%90%EC%A7%84,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,원진 삼국지
267,유민,yu_min_267,yu_min_267,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EB%AF%BC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_min_267,https://ko.wikipedia.org/wiki/%EC%9C%A0%EB%AF%BC,https://namu.wiki/w/%EC%9C%A0%EB%AF%BC,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,유민 삼국지
269,동봉,dong_bong_269,dong_bong_269,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%99%EB%B4%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dong_bong_269,https://ko.wikipedia.org/wiki/%EB%8F%99%EB%B4%89,https://namu.wiki/w/%EB%8F%99%EB%B4%89,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 후한,https://ko.wikipedia.org/wiki/%ED%99%94%ED%83%80,동봉 삼국지
272,원재,won_jae_272,won_jae_272,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%EC%9E%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_jae_272,https://ko.wikipedia.org/wiki/%EC%9B%90%EC%9E%AC,https://namu.wiki/w/%EC%9B%90%EC%9E%AC,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,원재 삼국지
273,팽광,paeng_gwang_273,paeng_gwang_273,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%8C%BD%EA%B4%91%20%EC%82%BC%EA%B5%AD%EC%A7%80%20paeng_gwang_273,https://ko.wikipedia.org/wiki/%ED%8C%BD%EA%B4%91,https://namu.wiki/w/%ED%8C%BD%EA%B4%91,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,팽광 삼국지
275,동우,dong_u_275,dong_u_275,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%99%EC%9A%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dong_u_275,https://ko.wikipedia.org/wiki/%EB%8F%99%EC%9A%B0,https://namu.wiki/w/%EB%8F%99%EC%9A%B0,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 후한,https://ko.wikipedia.org/wiki/%ED%9B%84%ED%95%9C%20%EC%86%8C%EC%A0%9C%20%2813%EB%8C%80%29,동우 삼국지
277,정평,jeong_pyeong_277,jeong_pyeong_277,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%95%ED%8F%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jeong_pyeong_277,https://ko.wikipedia.org/wiki/%EC%A0%95%ED%8F%89,https://namu.wiki/w/%EC%A0%95%ED%8F%89,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,정평 삼국지
278,한영,han_yeong_278,han_yeong_278,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%9C%EC%98%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20han_yeong_278,https://ko.wikipedia.org/wiki/%ED%95%9C%EC%98%81,https://namu.wiki/w/%ED%95%9C%EC%98%81,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 위나라",https://ko.wikipedia.org/wiki/%ED%95%9C%EB%8D%95%20%EB%8B%A4%EC%84%AF%20%EB%B6%80%EC%9E%90,한영 삼국지
281,동수,dong_su_281,dong_su_281,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%99%EC%88%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dong_su_281,https://ko.wikipedia.org/wiki/%EB%8F%99%EC%88%98,https://namu.wiki/w/%EB%8F%99%EC%88%98,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%ED%99%8D%ED%95%99%ED%91%9C,동수 삼국지
283,이안,i_an_283,i_an_283,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EC%95%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_an_283,https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%95%88,https://namu.wiki/w/%EC%9D%B4%EC%95%88,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,이안 삼국지
284,장원,jang_won_284,jang_won_284,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%9B%90%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_won_284,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%9B%90,https://namu.wiki/w/%EC%9E%A5%EC%9B%90,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,장원 삼국지
286,오철,o_cheol_286,o_cheol_286,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%98%A4%EC%B2%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20o_cheol_286,https://ko.wikipedia.org/wiki/%EC%98%A4%EC%B2%A0,https://namu.wiki/w/%EC%98%A4%EC%B2%A0,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%98%A4%EC%B2%A0,오철
288,조영,jo_yeong_288,jo_yeong_288,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A1%B0%EC%98%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jo_yeong_288,https://ko.wikipedia.org/wiki/%EC%A1%B0%EC%98%81,https://namu.wiki/w/%EC%A1%B0%EC%98%81,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,조영 삼국지
290,왕우,wang_u_290,wang_u_290,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%9A%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_u_290,https://ko.wikipedia.org/wiki/%EC%99%95%EC%9A%B0,https://namu.wiki/w/%EC%99%95%EC%9A%B0,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 후한, 위나라, 고구려, 백제, 신라",https://ko.wikipedia.org/wiki/%EA%B3%A0%EA%B5%AC%EB%A0%A4,왕우 삼국지
291,방안,bang_an_291,bang_an_291,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B0%A9%EC%95%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20bang_an_291,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%95%88,https://namu.wiki/w/%EB%B0%A9%EC%95%88,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/6.25%20%EC%A0%84%EC%9F%81,방안 삼국지
292,정영,jeong_yeong_292,jeong_yeong_292,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%95%EC%98%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jeong_yeong_292,https://ko.wikipedia.org/wiki/%EC%A0%95%EC%98%81,https://namu.wiki/w/%EC%A0%95%EC%98%81,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EA%B3%A0%EC%A2%85%20%28%EB%8C%80%ED%95%9C%EC%A0%9C%EA%B5%AD%29,정영 삼국지
294,손봉,son_bong_294,son_bong_294,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%86%90%EB%B4%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20son_bong_294,https://ko.wikipedia.org/wiki/%EC%86%90%EB%B4%89,https://namu.wiki/w/%EC%86%90%EB%B4%89,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,손봉 삼국지
295,주현,ju_hyeon_295,ju_hyeon_295,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A3%BC%ED%98%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ju_hyeon_295,https://ko.wikipedia.org/wiki/%EC%A3%BC%ED%98%84,https://namu.wiki/w/%EC%A3%BC%ED%98%84,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 후한, 조조, 유비, 손권",https://ko.wikipedia.org/wiki/%EC%9C%A0%EC%9E%A5%20%28%EC%82%BC%EA%B5%AD%EC%A7%80%29,주현 삼국지
296,오준,o_jun_296,o_jun_296,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%98%A4%EC%A4%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20o_jun_296,https://ko.wikipedia.org/wiki/%EC%98%A4%EC%A4%80,https://namu.wiki/w/%EC%98%A4%EC%A4%80,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EB%B0%95%EC%98%81%EC%9E%AC%20%28%EC%84%B1%EC%9A%B0%29,오준 삼국지
297,방영,bang_yeong_297,bang_yeong_297,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B0%A9%EC%98%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20bang_yeong_297,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%98%81,https://namu.wiki/w/%EB%B0%A9%EC%98%81,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%98%81%EC%9B%85%EC%82%BC%EA%B5%AD%EC%A7%80,방영 삼국지
299,서수,seo_su_299,seo_su_299,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%84%9C%EC%88%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20seo_su_299,https://ko.wikipedia.org/wiki/%EC%84%9C%EC%88%98,https://namu.wiki/w/%EC%84%9C%EC%88%98,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%B6%98%EC%B6%94%EC%A2%8C%EC%94%A8%EC%A0%84,서수 삼국지
301,서명,seo_myeong_301,seo_myeong_301,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%84%9C%EB%AA%85%20%EC%82%BC%EA%B5%AD%EC%A7%80%20seo_myeong_301,https://ko.wikipedia.org/wiki/%EC%84%9C%EB%AA%85,https://namu.wiki/w/%EC%84%9C%EB%AA%85,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EA%B3%A0%EC%A2%85%20%28%EB%8C%80%ED%95%9C%EC%A0%9C%EA%B5%AD%29,서명 삼국지
302,설현,seol_hyeon_302,seol_hyeon_302,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%84%A4%ED%98%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20seol_hyeon_302,https://ko.wikipedia.org/wiki/%EC%84%A4%ED%98%84,https://namu.wiki/w/%EC%84%A4%ED%98%84,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%ED%8C%BD%EC%84%B1%EA%B5%B0,설현 삼국지
303,손영,son_yeong_303,son_yeong_303,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%86%90%EC%98%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20son_yeong_303,https://ko.wikipedia.org/wiki/%EC%86%90%EC%98%81,https://namu.wiki/w/%EC%86%90%EC%98%81,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,손영 삼국지
304,서봉,seo_bong_304,seo_bong_304,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%84%9C%EB%B4%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20seo_bong_304,https://ko.wikipedia.org/wiki/%EC%84%9C%EB%B4%89,https://namu.wiki/w/%EC%84%9C%EB%B4%89,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 후한,https://ko.wikipedia.org/wiki/%EC%9E%A5%EA%B0%81,서봉 삼국지
305,원성,won_seong_305,won_seong_305,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%EC%84%B1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_seong_305,https://ko.wikipedia.org/wiki/%EC%9B%90%EC%84%B1,https://namu.wiki/w/%EC%9B%90%EC%84%B1,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,원성 삼국지
306,서강,seo_gang_306,seo_gang_306,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%84%9C%EA%B0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20seo_gang_306,https://ko.wikipedia.org/wiki/%EC%84%9C%EA%B0%95,https://namu.wiki/w/%EC%84%9C%EA%B0%95,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EA%B0%80%EA%B3%B5%EC%9D%B8%EB%AC%BC,서강 삼국지
309,손현,son_hyeon_309,son_hyeon_309,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%86%90%ED%98%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20son_hyeon_309,https://ko.wikipedia.org/wiki/%EC%86%90%ED%98%84,https://namu.wiki/w/%EC%86%90%ED%98%84,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%8B%A0%EC%9B%90%EC%82%AC%20%28%EC%97%AD%EC%82%AC%EC%84%9C%29,손현 삼국지
312,서준,seo_jun_312,seo_jun_312,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%84%9C%EC%A4%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20seo_jun_312,https://ko.wikipedia.org/wiki/%EC%84%9C%EC%A4%80,https://namu.wiki/w/%EC%84%9C%EC%A4%80,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EB%B9%84%EB%B0%80%EC%9D%98%20%EB%82%A8%EC%9E%90,서준 삼국지
